,frame,t,trajectory,x,y
8516,17372,78.174,2826,2.23503870846,8.88490831232
8517,17373,78.1785,2826,2.29011137801,8.86544780664
8518,17372,78.174,2827,6.5708362639,3.67256405243
8519,17375,78.1875,2828,2.36096956441,8.67577253758
8520,17376,78.192,2828,2.37994518379,8.67963258032
8521,17377,78.1965,2828,2.38008997211,8.77337015237
8522,17378,78.201,2828,2.446016425,8.81162982281
8523,17379,78.2055,2828,2.39510861051,8.72656959032
8524,17380,78.21,2828,2.41763262239,8.7692393662
8525,17381,78.2145,2828,2.38497063363,8.70042301755
8526,17382,78.219,2828,2.39367556622,8.77663250627
8527,17383,78.2235,2828,2.39882593844,8.75774962683
8528,17384,78.228,2828,2.42648043494,8.72666169503
8529,17385,78.2325,2828,2.37040683726,8.75505571576
8530,17386,78.237,2828,2.41996075979,8.77525514661
8531,17387,78.2415,2828,2.51207458188,8.7882417877
8532,17383,78.2235,2829,6.56752116837,3.57510829987
8533,17389,78.2505,2830,2.46258363084,8.82123713997
8534,17390,78.255,2831,6.52686855283,3.65030671815
8535,17391,78.2595,2832,2.36994771184,8.75733996975
8536,17409,78.3405,2833,6.57512069217,3.65333823499
8537,17416,78.372,2834,6.55637376219,3.63395469731
8538,17420,78.39,2835,6.61764263789,3.64562103385
8539,17421,78.3945,2835,6.55115019691,3.66036666882
8540,17429,78.4305,2836,6.62498167152,3.73080540017
8541,17431,78.4395,2837,6.48097024934,3.69110986588
8542,17434,78.453,2838,6.62369333696,3.69458993174
8543,17435,78.4575,2838,6.62936758093,3.63328113722
8544,17443,78.4935,2839,6.54123426745,3.66301798392
8545,17445,78.5025,2840,5.8170909209,6.08981577195
8546,17450,78.525,2841,5.49274677003,5.84999904907
8547,17451,78.5295,2841,5.60402329715,5.75530564969
8548,17453,78.5385,2842,5.70619674477,5.61355244264
8549,17454,78.543,2842,5.624419267,5.68810371777
8550,17455,78.5475,2842,5.6793372357,5.6815215669
8551,17456,78.552,2842,5.74388387553,5.78547603158
8552,17457,78.5565,2842,5.8969739207,5.69285486559
8553,17462,78.579,2843,5.43900336663,3.06112750135
8554,17468,78.606,2844,6.55164023105,3.60845591387
8555,17489,78.7005,2845,6.54805678861,3.62780150753
8556,17493,78.7185,2846,6.57897252539,3.63446087212
8557,17496,78.732,2847,6.47766525876,3.7107168345
8558,17501,78.7545,2848,6.57644303158,3.5856006516
8559,17502,78.759,2848,6.55952214975,3.65550536367
8560,17511,78.7995,2849,5.17208960548,10.4109216323
8561,17517,78.8265,2850,5.19893046224,10.5004866897
8562,17517,78.8265,2851,5.65456419114,6.05878936032
8563,17520,78.84,2852,5.07647630653,10.484053892
8564,17526,78.867,2853,6.46552862036,3.65845738175
8565,17532,78.894,2854,6.61597625992,3.68909497055
8566,17544,78.948,2855,6.49068812244,3.68643286929
8567,17561,79.0245,2856,6.56923800166,3.67219846796
8568,17577,79.0965,2857,6.53685901042,3.7054702174
8569,17581,79.1145,2858,6.62785904856,3.59394450575
8570,17584,79.128,2859,6.58372407583,3.57425571129
8571,17586,79.137,2860,1.4376129793,12.3157853541
8572,17595,79.1775,2861,6.53579927092,3.58873724113
8573,17597,79.1865,2862,6.55469338824,3.63254877142
8574,17639,79.3755,2863,6.64281808404,3.68356297834
8575,17640,79.38,2863,6.4774493974,3.58952909361
8576,17656,79.452,2864,6.59872176696,3.72622274626
8577,17661,79.4745,2865,3.05008865522,13.4231390952
8578,17663,79.4835,2866,6.53455115943,3.68744411454
8579,17664,79.488,2866,6.54687802994,3.59349122677
8580,17666,79.497,2867,6.56870767002,3.56586595905
8581,17671,79.5195,2868,6.5646488321,3.65775888959
8582,17672,79.524,2868,6.56102516319,3.68490724825
8583,17675,79.5375,2869,6.54248950782,3.63821512899
8584,17678,79.551,2870,6.46773663642,3.51285610331
8585,17679,79.5555,2870,6.57975384358,3.67756882327
8586,17681,79.5645,2871,6.58496187922,3.69459068391
8587,17682,79.569,2871,6.53090058006,3.66345151206
8588,17684,79.578,2872,6.51975053239,3.669399715
8589,17685,79.5825,2872,6.56479487035,3.61256567944
8590,17689,79.6005,2873,6.53638189729,3.62750866391
8591,17693,79.6185,2874,6.51522104718,3.66930621804
8592,17695,79.6275,2875,6.66873616189,3.62854237242
8593,17696,79.632,2875,6.55051959053,3.69544904233
8594,17697,79.6365,2875,6.54905460986,3.61898922679
8595,17705,79.6725,2876,6.5389992721,3.65144171693
8596,17706,79.677,2876,6.5273147634,3.57519984679
8597,17707,79.6815,2876,6.5341690254,3.66900952159
8598,17709,79.6905,2877,6.53226397747,3.66967144051
8599,17712,79.704,2878,6.62068300373,3.70047983509
8600,17713,79.7085,2878,6.52074691828,3.6402608929
8601,17714,79.713,2878,6.55821975544,3.63234930824
8602,17715,79.7175,2878,6.56359590381,3.64742637483
8603,17716,79.722,2878,6.54622780324,3.62730507957
8604,17717,79.7265,2878,6.54703008747,3.63662792535
8605,17719,79.7355,2879,6.56994416241,3.67481196869
8606,17720,79.74,2879,6.58440214441,3.58678377491
8607,17721,79.7445,2879,6.50887930721,3.6249846085
8608,17724,79.758,2880,6.59929338065,3.74174074118
8609,17725,79.7625,2881,6.86903538894,2.49117486697
8610,17727,79.7715,2882,6.47780739504,3.63012533797
8611,17728,79.776,2882,6.548433767,3.65694343525
8612,17729,79.7805,2882,6.55533278347,3.58619936285
8613,17732,79.794,2883,6.52663790599,3.71360235687
8614,17735,79.8075,2884,6.48015929665,3.63951698007
8615,17736,79.812,2884,6.55737198065,3.63681800494
8616,17743,79.8435,2885,6.59136558931,3.60816691761
8617,17751,79.8795,2886,6.57207889207,3.68545148797
8618,17754,79.893,2887,6.59165519275,3.58777817915
8619,17759,79.9155,2888,6.5083956868,3.6282885229
8620,17761,79.9245,2889,6.51669581354,3.61951043502
8621,17764,79.938,2890,6.56126393407,3.60346822447
8622,17765,79.9425,2890,6.53093248538,3.63247100182
8623,17765,79.9425,2891,5.28082771565,12.3903673482
8624,17769,79.9605,2892,6.56627819721,3.64791411019
8625,17770,79.965,2892,6.4840489038,3.64430809632
8626,17780,80.01,2893,6.51393388247,3.61587761619
8627,17784,80.028,2894,2.36648175385,10.7724233133
8628,17785,80.0325,2894,2.3546611123,10.7890305788
8629,17786,80.037,2894,2.35303224489,10.8014403772
8630,17787,80.0415,2894,2.3693301705,10.8605869136
8631,17785,80.0325,2895,6.55988307867,3.62372918545
8632,17787,80.0415,2896,6.56698483267,3.61601396624
8633,17789,80.0505,2897,2.30276726124,10.8239114056
8634,17790,80.055,2897,2.39327124069,10.7914114957
8635,17791,80.0595,2897,2.37132925227,10.8305496147
8636,17792,80.064,2897,2.39615116609,10.8116552623
8637,17793,80.0685,2897,2.4129238253,10.7968240907
8638,17794,80.073,2897,2.37898786793,10.7540178092
8639,17795,80.0775,2897,2.38642228509,10.7724850216
8640,17796,80.082,2897,2.40947619801,10.7253533462
8641,17797,80.0865,2897,2.39319609033,10.80523031
8642,17798,80.091,2897,2.43596767428,10.7838496837
8643,17799,80.0955,2897,2.42496228462,10.6909564821
8644,17800,80.1,2897,2.43197801479,10.7299238542
8645,17793,80.0685,2898,6.62103713939,3.58492903577
8646,17796,80.082,2899,6.58705603061,3.64390230664
8647,17804,80.118,2900,2.38697552613,10.7053943632
8648,17805,80.1225,2900,2.33051804997,10.7038897867
8649,17806,80.127,2901,1.93637849468,12.8520292783
8650,17807,80.1315,2902,2.35659859021,10.6263115674
8651,17808,80.136,2902,2.34974369278,10.6827994676
8652,17809,80.1405,2903,6.52522918156,3.58991849094
8653,17810,80.145,2904,2.33482391472,10.7105570288
8654,17811,80.1495,2904,2.39797289737,10.6720120576
8655,17812,80.154,2904,2.33919353229,10.6972856557
8656,17813,80.1585,2904,2.35897199442,10.6506151611
8657,17814,80.163,2904,2.44308439471,10.6534809949
8658,17815,80.1675,2904,2.33580837617,10.6536409985
8659,17816,80.172,2904,2.43307829389,10.634272686
8660,17817,80.1765,2904,2.42344922855,10.6808187356
8661,17818,80.181,2904,2.46471350385,10.6942681914
8662,17819,80.1855,2904,2.44101433355,10.6968678187
8663,17820,80.19,2904,2.4147470729,10.7861861321
8664,17812,80.154,2905,6.52635629716,3.68768625005
8665,17814,80.163,2906,3.5521683029,1.97649766121
8666,17815,80.1675,2907,6.50585046918,3.58611311269
8667,17822,80.199,2908,2.38012245709,10.7174556624
8668,17824,80.208,2909,2.28926649358,10.680489559
8669,17825,80.2125,2909,2.33094222026,10.6481840702
8670,17826,80.217,2909,2.21047132151,10.6575972018
8671,17827,80.2215,2909,2.34337401626,10.7528481328
8672,17828,80.226,2909,2.33407391296,10.7197050538
8673,17825,80.2125,2910,6.60029087273,3.61297097696
8674,17827,80.2215,2911,6.6404917824,3.63439001426
8675,17831,80.2395,2912,2.27967130286,10.653228116
8676,17832,80.244,2912,2.29292934384,10.7138875712
8677,17833,80.2485,2912,2.3147910294,10.6922601847
8678,17834,80.253,2912,2.29949409174,10.7353157233
8679,17835,80.2575,2913,6.58900666133,3.61873736689
8680,17839,80.2755,2914,6.41561106463,3.69963922327
8681,17848,80.316,2915,6.52788992056,3.65955026616
8682,17850,80.325,2916,6.55627784673,3.61739582991
8683,17851,80.3295,2916,6.58425465744,3.72260516817
8684,17853,80.3385,2917,6.55792504526,3.64385924307
8685,17854,80.343,2917,6.54130838712,3.61419824664
8686,17860,80.37,2918,6.60821694029,3.66321741876
8687,17861,80.3745,2918,6.4951722799,3.61259793024
8688,17862,80.379,2918,6.54632559235,3.56224720773
8689,17865,80.3925,2919,6.55730135939,3.65955924787
8690,17866,80.397,2919,6.41633128831,3.58693294676
8691,17867,80.4015,2919,6.48574857276,3.66666179089
8692,17868,80.406,2919,6.58014471191,3.6206473304
8693,17872,80.424,2920,6.61025129202,3.65158577628
8694,17878,80.451,2921,6.23694343597,4.64799892675
8695,17886,80.487,2922,6.46146280737,3.6428124465
8696,17887,80.4915,2922,6.48802176161,3.60840967587
8697,17888,80.496,2922,6.4451708999,3.67232802008
8698,17897,80.5365,2923,6.51437505922,3.57368312837
8699,17898,80.541,2923,6.57805804016,3.64309247915
8700,17899,80.5455,2923,6.40012417105,3.68171476523
8701,17900,80.55,2923,6.77290544909,3.68049933478
8702,17911,80.5995,2924,6.6126232843,3.62788576474
8703,17913,80.6085,2925,6.71435590738,3.79034296902
8704,17918,80.631,2926,6.50825502667,3.62974580748
8705,17920,80.64,2927,6.58360446182,3.66259793535
8706,17921,80.6445,2927,6.54851951384,3.61812619253
8707,17926,80.667,2928,6.48642539486,3.59956506301
8708,17933,80.6985,2929,6.57929439163,3.65880838111
8709,17934,80.703,2929,6.60850154665,3.63587525302
8710,17936,80.712,2930,6.54394911032,3.57043001836
8711,17941,80.7345,2931,6.5585632564,3.71435579537
8712,17944,80.748,2932,6.49909400075,3.68098381243
8713,17945,80.7525,2932,6.53815522354,3.61225231183
8714,17947,80.7615,2933,6.51762207139,3.69091545609
8715,17952,80.784,2934,6.50286524109,3.65962673908
8716,17955,80.7975,2935,6.57868108726,3.64714133287
8717,17956,80.802,2935,6.53198123273,3.63281150159
8718,17957,80.8065,2935,6.59052465105,3.65443037567
8719,17960,80.82,2936,6.52489027555,3.66561189111
8720,17962,80.829,2937,6.52527644518,3.69689496954
8721,17965,80.8425,2938,6.51132498952,3.64222675927
8722,17970,80.865,2939,6.539090577,3.57081466803
8723,17972,80.874,2940,6.496746622,3.60691473613
8724,17973,80.8785,2940,6.57085205303,3.6851313618
8725,17978,80.901,2941,6.59047125825,3.60589209642
8726,17980,80.91,2942,6.56461425121,3.58305349676
8727,17981,80.9145,2942,6.55856768475,3.69259614394
8728,17983,80.9235,2943,6.5712796187,3.6292258088
8729,17984,80.928,2943,6.53760964951,3.68494057313
8730,17985,80.9325,2943,6.53428614593,3.65773650224
8731,17987,80.9415,2944,6.53825190737,3.69487286473
8732,17988,80.946,2944,6.52494084485,3.65918076567
8733,17996,80.982,2945,6.54178959425,3.63537169278
8734,17998,80.991,2946,6.56723937457,3.68360627967
8735,18001,81.0045,2947,6.55111112914,3.66833048523
8736,18002,81.009,2947,6.5583450172,3.61354947324
8737,18004,81.018,2948,6.56898730696,3.62315301719
8738,18005,81.0225,2948,6.53795797555,3.63291484827
8739,18006,81.027,2948,6.57557420733,3.67073481749
8740,18007,81.0315,2949,6.41388741136,10.2808530658
8741,18008,81.036,2950,6.55772539156,3.68220179407
8742,18009,81.0405,2950,6.56453465352,3.66486180786
8743,18010,81.045,2950,6.53987537301,3.69442526515
8744,18011,81.0495,2950,6.5300642687,3.62116240644
8745,18012,81.054,2950,6.57875912324,3.65915030336
8746,18014,81.063,2951,6.5706364729,3.65435243132
8747,18015,81.0675,2951,6.54244687954,3.58164788644
8748,18019,81.0855,2952,6.5796300878,3.70021792647
8749,18021,81.0945,2953,6.5099682661,3.60266724469
8750,18022,81.099,2953,6.5425677901,3.64922002285
8751,18023,81.1035,2953,6.50361597243,3.6652898692
8752,18024,81.108,2953,6.49145573181,3.69110775407
8753,18023,81.1035,2954,5.7835809285,6.01521591318
8754,18027,81.1215,2955,6.5871565973,3.66481301346
8755,18029,81.1305,2956,6.53395328287,3.66187300434
8756,18032,81.144,2957,6.54132866209,3.5658245456
8757,18035,81.1575,2958,6.5865987166,3.64036061975
8758,18036,81.162,2958,6.53774090972,3.66091309882
8759,18037,81.1665,2958,6.58301791789,3.62650519866
8760,18038,81.171,2958,6.52198087688,3.67646975146
8761,18039,81.1755,2958,6.48242417869,3.66629474019
8762,18040,81.18,2958,6.55411011071,3.67165288659
8763,18042,81.189,2959,6.51336054368,3.61494107387
8764,18044,81.198,2960,6.53047190208,3.62884575419
8765,18045,81.2025,2960,6.48418904692,3.62418254866
8766,18049,81.2205,2961,6.55935886368,3.65643509336
8767,18050,81.225,2961,6.52264408098,3.67188537721
8768,18052,81.234,2962,6.57745225643,3.614135424
8769,18054,81.243,2963,6.49445607997,3.66723080955
8770,18055,81.2475,2963,6.50958174028,3.66435051473
8771,18056,81.252,2963,6.57353805661,3.61691534034
8772,18060,81.27,2964,6.49619497687,3.70526144702
8773,18061,81.2745,2964,6.55458317921,3.59335645816
8774,18062,81.279,2964,6.49738392169,3.69995384356
8775,18063,81.2835,2964,6.58188846121,3.69823167675
8776,18064,81.288,2964,6.58759185929,3.60739801949
8777,18065,81.2925,2964,6.57305964802,3.62371585831
8778,18066,81.297,2964,6.56476445172,3.69407860071
8779,18070,81.315,2965,6.53800021942,3.64686646108
8780,18071,81.3195,2965,6.56073417104,3.72977973964
8781,18072,81.324,2965,6.51935976184,3.59896013179
8782,18073,81.3285,2965,6.57541079601,3.63179971445
8783,18074,81.333,2965,6.5183058582,3.63772042604
8784,18075,81.3375,2965,6.45113409363,3.66391915512
8785,18076,81.342,2965,6.54759544309,3.64692778177
8786,18077,81.3465,2965,6.52422473572,3.717171778
8787,18078,81.351,2965,6.50621283123,3.60502205224
8788,18092,81.414,2966,5.64758194808,10.5357035654
8789,18175,81.7875,2967,3.96439567966,4.75548862897
8790,18183,81.8235,2968,3.88685726577,4.64601042315
8791,18198,81.891,2969,4.01265369926,4.64324883932
8792,18201,81.9045,2970,3.80958940483,5.10752593188
8793,18212,81.954,2971,3.70812582722,4.81302848948
8794,18241,82.0845,2972,3.61868219522,4.42400538518
8795,18243,82.0935,2973,3.68183930325,4.14938552821
8796,18273,82.2285,2974,2.92091321805,4.59416678514
8797,18274,82.233,2974,2.92249493099,4.63823922373
8798,18275,82.2375,2974,2.72229041362,4.77434204993
8799,18276,82.242,2974,2.70799819324,4.83878198235
8800,18277,82.2465,2974,2.64974574986,4.63993110473
8801,18278,82.251,2974,2.51818713205,4.48110859889
8802,18279,82.2555,2974,2.20821503494,4.05379809636
8803,18280,82.26,2974,2.28583150943,3.8372052679
8804,18281,82.2645,2974,2.22986345758,4.0146248609
8805,18282,82.269,2974,2.23283588295,3.61113113866
8806,18283,82.2735,2974,2.14268819304,3.53789331134
8807,18284,82.278,2974,2.20896552355,3.47430370011
8808,18280,82.26,2975,3.83201050885,5.43270651295
8809,18286,82.287,2976,2.21931791096,3.72973248937
8810,18287,82.2915,2976,2.2909395427,3.90259039766
8811,18288,82.296,2976,2.55499498378,3.76893261515
8812,18291,82.3095,2977,2.32413080133,3.74053329634
8813,18292,82.314,2977,2.22704090656,3.87142055881
8814,18293,82.3185,2977,2.22606108592,4.0753651089
8815,18295,82.3275,2978,2.29234147946,4.20520166236
8816,18296,82.332,2978,2.22933522368,4.13098308191
8817,18297,82.3365,2978,2.17635347601,4.17862025481
8818,18298,82.341,2978,2.3166215851,4.08067293935
8819,18299,82.3455,2978,2.2310368979,4.14869173598
8820,18304,82.368,2979,7.19250099467,4.98352665081
8821,18311,82.3995,2980,1.75683239416,4.40030443613
8822,18312,82.404,2980,1.84535974188,4.49739066531
8823,18314,82.413,2981,2.01169917456,5.07832532218
8824,18315,82.4175,2981,2.10634458078,5.60881560847
8825,18316,82.422,2981,2.10382039941,5.59089421994
8826,18317,82.4265,2981,2.37919651269,5.697228701
8827,18320,82.44,2982,2.05820889323,7.60061072835
8828,18334,82.503,2983,4.99813320682,5.55445276615
8829,18335,82.5075,2983,4.91470930213,5.53873233458
8830,18336,82.512,2983,4.90274920381,5.51436493332
8831,18337,82.5165,2983,4.96128811506,5.57846383811
8832,18338,82.521,2983,4.9601826106,5.46086160232
8833,18339,82.5255,2983,4.91900326825,5.52422918109
8834,18341,82.5345,2984,5.12584625349,12.7640278407
8835,18344,82.548,2985,1.71033105358,8.67755789514
8836,18347,82.5615,2986,1.64433521464,8.70382096141
8837,18348,82.566,2986,1.54040887693,8.74989619707
8838,18349,82.5705,2986,1.56397436163,8.77136571673
8839,18350,82.575,2986,1.50039599666,8.73270284883
8840,18351,82.5795,2986,1.55730866661,8.79684816311
8841,18352,82.584,2986,1.50659057331,8.68292212187
8842,18353,82.5885,2986,1.41993262889,8.82413785531
8843,18354,82.593,2986,1.21623905627,8.83050067101
8844,18355,82.5975,2986,1.18458164756,8.34039586271
8845,18354,82.593,2987,2.67883269086,6.35272564917
8846,18355,82.5975,2987,2.68828226528,6.29747157858
8847,18362,82.629,2988,3.16287552732,11.3726089123
8848,18368,82.656,2989,2.75263479923,6.37497247063
8849,18376,82.692,2990,2.73904945555,6.35550596459
8850,18377,82.6965,2990,2.65722112015,6.26586106238
8851,18379,82.7055,2991,2.5230743851,6.42918762434
8852,18382,82.719,2992,2.7763313004,6.37806069842
8853,18383,82.7235,2992,2.74127513213,6.31030415884
8854,18384,82.728,2992,2.69262343639,6.46615700893
8855,18393,82.7685,2993,2.8967493716,6.34117251004
8856,18396,82.782,2994,2.73053464228,6.52321850774
8857,18398,82.791,2995,2.95445797451,6.41899598287
8858,18402,82.809,2996,2.87921621844,6.43278501025
8859,18407,82.8315,2997,3.63379346651,11.3466708976
8860,18426,82.917,2998,2.90298181339,6.37373921567
8861,18428,82.926,2999,2.84768312925,6.47154035148
8862,18430,82.935,3000,2.7226310727,6.4644614583
8863,18434,82.953,3001,1.60063939153,13.2561172721
8864,18447,83.0115,3002,2.77882210916,6.45764459301
8865,18451,83.0295,3003,3.59323224083,11.2471047315
8866,18479,83.1555,3004,2.85851313615,6.46054826013
8867,18485,83.1825,3005,3.01005698994,10.3148754619
8868,18486,83.187,3005,3.21737536173,10.3871842889
8869,18487,83.1915,3005,3.04373062889,10.4383925609
8870,18488,83.196,3005,2.91231998965,10.2287167229
8871,18489,83.2005,3005,2.95295927628,10.3560832241
8872,18490,83.205,3005,3.0111684362,10.2843182924
8873,18491,83.2095,3005,2.96781074535,10.3233688756
8874,18492,83.214,3005,2.9435273176,10.3418123332
8875,18493,83.2185,3005,3.00240665331,10.1848987003
8876,18494,83.223,3005,3.09208305702,10.2336704006
8877,18486,83.187,3006,6.11523365259,7.72865106517
8878,18489,83.2005,3007,2.83300124287,6.4117636488
8879,18496,83.232,3008,3.05322011048,10.271666311
8880,18497,83.2365,3008,3.0760030778,10.2087197427
8881,18498,83.241,3008,3.05947879116,10.0969324497
8882,18500,83.25,3009,3.16690510046,10.2007028495
8883,18501,83.2545,3009,3.08835268372,10.2714001378
8884,18502,83.259,3009,3.06275556264,10.3059205054
8885,18503,83.2635,3009,3.05605204094,10.2971968019
